customer_id,churn,gender_Female,gender_Male,senior_citizen_0,senior_citizen_1,partner_No,partner_Yes,dependents_No,dependents_Yes,phone_service_No,phone_service_Yes,multiple_lines_No,multiple_lines_No phone service,multiple_lines_Yes,internet_service_DSL,internet_service_Fiber optic,internet_service_No,online_security_No,online_security_No internet service,online_security_Yes,online_backup_No,online_backup_No internet service,online_backup_Yes,device_protection_No,device_protection_No internet service,device_protection_Yes,tech_support_No,tech_support_No internet service,tech_support_Yes,streaming_tv_No,streaming_tv_No internet service,streaming_tv_Yes,streaming_movies_No,streaming_movies_No internet service,streaming_movies_Yes,contract_Month-to-month,contract_One year,contract_Two year,paperless_billing_No,paperless_billing_Yes,payment_method_Bank transfer (automatic),payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check,tenure,monthly_charges,total_charges
0015-UOCOJ,False,True,False,False,True,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,-1.2802480369298874,0.22443255326601144,-0.9757965704295147
5334-AFQJB,False,False,True,False,True,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,-1.1987601143772668,-0.2957803854678007,-0.937854448430888
2754-SDJRD,False,True,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,0.8384379494382472,0.9673564625759608,1.2114564659250342
9578-VRMNM,True,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,-0.9950403079957154,-0.013236616826432828,-0.7507247851085919
1587-FKLZB,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,1.4903413298592119,1.4493428914347644,2.221334573539642
6140-QNRQQ,True,False,True,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,-1.1172721918246462,0.6814886495976356,-0.8218662638560168
8963-JLGJT,False,False,True,True,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,1.6125732136881425,1.4177644702336702,2.3353815332680723
4307-KTUMW,True,False,True,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,-0.791320501614164,-0.5334495555602452,-0.7279153931629059
1465-LNTLJ,False,False,True,False,True,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,-1.1580161531009565,0.6931228047769863,-0.8654555854079273
5440-FLBQG,True,False,True,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,0.8791819107145575,0.8809313098150715,1.1831322306655945
2135-DQWAQ,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,1.6125732136881425,0.703094937787858,1.7067776329931514
4056-QHXHZ,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,-0.8320644628904743,1.3928341377064908,-0.4541585710681639
7470-MCQTK,True,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,True,False,False,False,-1.2802480369298874,-1.3179240190821602,-0.996267668810169
7488-MXJIV,True,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,-1.2802480369298874,-0.6514531295222281,-0.987421860134908
7401-JIXNM,False,True,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,0.8791819107145575,1.5141617560054308,1.5926203763984466
9339-FIIJL,False,False,True,True,False,False,True,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False,1.4903413298592119,0.4787219450432425,1.3841592991385503
2027-FECZV,True,False,True,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,0.6347181430566958,-0.30907656281562973,0.15179035287385603
2672-DZUOY,True,False,True,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,0.6347181430566958,1.278154608081465,1.215140381258622
4706-DGAHW,False,False,True,False,True,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,-0.9950403079957154,0.8460288442770204,-0.6792303563890868
3870-MQAMG,True,True,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,1.5718292524118322,0.8792692876465931,1.8998853864675576
6670-MFRPK,False,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,-1.2395040756535771,-0.5650279767613393,-0.9665757524089184
6177-PEVRA,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,1.4088534073065913,1.2000395661629695,1.9632178470827066
4800-CZMPC,True,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,0.06430268518835193,1.0936701473803367,0.49708572243461324
4813-HQMGZ,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,-1.1987601143772668,0.1679237995377378,-0.9191922186571451
7579-KKLOE,False,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,-0.9542963467194051,0.02665191521705399,-0.7456070105134284
7377-DMMRI,True,False,True,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,1.5718292524118322,1.3246912287988668,2.2081871870796532
8402-EIVQS,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,1.0014137945434884,0.8526769329509349,1.2999586714241564
4947-DSMXK,False,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,True,False,False,False,1.6125732136881425,-0.03650492718513379,0.9624502606224197
7245-NIIWQ,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,0.6347181430566958,1.3197051622934308,1.2285965989441814
0002-ORFBO,False,True,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,-0.5876006952326126,-1.485788258098502,-0.8300723507068826
3324-OIRTO,False,False,True,True,False,False,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False,0.4309983366751445,1.3130570736195162,0.9567368829493708
5414-OFQCB,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,1.6125732136881425,0.9457501743857384,1.9437173611252725
4967-WPNCF,False,False,True,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,0.10504664646466222,0.2875893956681997,0.1666804298209915
8552-OBVRU,False,True,False,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,-1.1580161531009565,-1.4658439920767583,-0.9751347892318643
